,loop_no,relevant_count,irrelevant_count,accuracy,precision,recall,f1,m1_training_time,m1_prediction_time,m1_acc,m1_prec,m1_rec,m1_f1,m2_training_time,m2_prediction_time,m2_acc,m2_prec,m2_rec,m2_f1,m3_training_time,m3_prediction_time,m3_acc,m3_prec,m3_rec,m3_f1
363,363,571,3064,0.986169912503528,0.0,0.0,0.0,0.9844162464141846,0.5721781253814697,0.9864521591871296,1.0,0.02040816326530612,0.039999999999999994,2.9717586040496826,0.5644488334655762,0.986169912503528,0.0,0.0,0.0,2.762835741043091,0.039476871490478516,0.9850409257691222,0.3333333333333333,0.08163265306122448,0.13114754098360654
364,364,571,3074,0.9861307670534956,0.0,0.0,0.0,0.9602246284484863,0.5696611404418945,0.9864138126238324,1.0,0.02040816326530612,0.039999999999999994,2.8428306579589844,0.5626392364501953,0.9861307670534956,0.0,0.0,0.0,4.243253946304321,0.03930044174194336,0.9844324936314747,0.3125,0.10204081632653061,0.15384615384615385
365,365,571,3084,0.9860913993755323,0.0,0.0,0.0,0.9921741485595703,0.574498176574707,0.9863752483678683,1.0,0.02040816326530612,0.039999999999999994,5.19730281829834,0.5637788772583008,0.9860913993755323,0.0,0.0,0.0,2.4826974868774414,0.03929924964904785,0.9846721544138518,0.2727272727272727,0.061224489795918366,0.1
366,366,571,3094,0.9860518075718759,0.0,0.0,0.0,0.9562892913818359,0.5641465187072754,0.986336464560205,1.0,0.02040816326530612,0.039999999999999994,3.4329309463500977,0.5575284957885742,0.9860518075718759,0.5,0.02040816326530612,0.039215686274509796,2.5745139122009277,0.03889012336730957,0.9834898946769143,0.30434782608695654,0.14285714285714285,0.19444444444444445
367,367,571,3104,0.9860119897230945,0.0,0.0,0.0,0.8955774307250977,0.5816762447357178,0.9862974593205823,1.0,0.02040816326530612,0.039999999999999994,5.660082817077637,0.5587430000305176,0.9860119897230945,0.0,0.0,0.0,2.201997756958008,0.038817644119262695,0.9831572937482158,0.25,0.10204081632653061,0.14492753623188406
368,368,571,3114,0.9859719438877755,0.0,0.0,0.0,0.9971354007720947,0.6776869297027588,0.9862582307472088,1.0,0.02040816326530612,0.039999999999999994,3.670109272003174,0.5697653293609619,0.9859719438877755,0.5,0.02040816326530612,0.039215686274509796,2.9937689304351807,0.03923821449279785,0.9839679358717435,0.3333333333333333,0.14285714285714285,0.2
369,369,571,3124,0.9859316681022108,0.0,0.0,0.0,1.147876262664795,0.6667280197143555,0.9862187769164513,1.0,0.02040816326530612,0.039999999999999994,5.401686668395996,0.5689702033996582,0.9859316681022108,0.0,0.0,0.0,2.31876277923584,0.039003610610961914,0.9842090152167672,0.2857142857142857,0.08163265306122448,0.12698412698412698
370,370,571,3134,0.9858911603800748,0.0,0.0,0.0,1.244166374206543,0.6092612743377686,0.9861790958825223,1.0,0.02040816326530612,0.039999999999999994,4.91196346282959,0.5622284412384033,0.9861790958825223,0.6,0.061224489795918366,0.1111111111111111,2.3695459365844727,0.038465023040771484,0.9835876763604953,0.3181818181818182,0.14285714285714285,0.19718309859154928
371,371,571,3144,0.9858504187120993,0.0,0.0,0.0,0.9644978046417236,0.554905891418457,0.9861391856771585,1.0,0.02040816326530612,0.039999999999999994,3.924316883087158,0.5525288581848145,0.9861391856771585,1.0,0.02040816326530612,0.039999999999999994,2.7254207134246826,0.03842282295227051,0.9835402829916258,0.3181818181818182,0.14285714285714285,0.19718309859154928
372,372,571,3154,0.98580944106574,0.0,0.0,0.0,1.0185282230377197,0.5523757934570312,0.9860990443092963,1.0,0.02040816326530612,0.039999999999999994,3.0563132762908936,0.5444967746734619,0.98580944106574,0.0,0.0,0.0,4.809254169464111,0.03954052925109863,0.9849406313350709,0.38461538461538464,0.10204081632653061,0.16129032258064516
373,373,571,3164,0.9857682253848388,0.0,0.0,0.0,1.0001914501190186,0.553490161895752,0.9860586697647401,1.0,0.02040816326530612,0.039999999999999994,3.0286548137664795,0.5521645545959473,0.9860586697647401,1.0,0.02040816326530612,0.039999999999999994,19.005730628967285,0.039381980895996094,0.9846064478652338,0.3,0.061224489795918366,0.10169491525423728
374,374,571,3174,0.9857267695892805,0.0,0.0,0.0,1.4513270854949951,0.7099528312683105,0.9860180600058258,1.0,0.02040816326530612,0.039999999999999994,3.5598151683807373,0.6683213710784912,0.9857267695892805,0.5,0.04081632653061224,0.07547169811320753,3.0378503799438477,0.451887845993042,0.9845616079230993,0.3888888888888889,0.14285714285714285,0.208955223880597
375,375,571,3184,0.9856850715746421,0.0,0.0,0.0,1.0567114353179932,0.5444138050079346,0.985977212971078,1.0,0.02040816326530612,0.039999999999999994,3.165285587310791,0.540419340133667,0.9856850715746421,0.0,0.0,0.0,3.9874186515808105,0.03878211975097656,0.9845165059888986,0.3333333333333333,0.08163265306122448,0.13114754098360654
376,376,571,3194,0.985643129211837,0.0,0.0,0.0,0.9995808601379395,0.5483887195587158,0.9859361265748608,1.0,0.02040816326530612,0.039999999999999994,3.0005717277526855,0.5391111373901367,0.985643129211837,0.0,0.0,0.0,9.524580240249634,0.03795456886291504,0.9847641371227659,0.36363636363636365,0.08163265306122448,0.13333333333333333
377,377,571,3204,0.9856009403467528,0.0,0.0,0.0,0.9443039894104004,0.5465223789215088,0.9858947987070232,1.0,0.02040816326530612,0.039999999999999994,3.4533681869506836,0.5424532890319824,0.9858947987070232,1.0,0.02040816326530612,0.039999999999999994,18.725829124450684,0.042986154556274414,0.9841316485454011,0.2727272727272727,0.061224489795918366,0.1
378,378,571,3214,0.9855585027998821,0.0,0.0,0.0,1.241772174835205,0.6944613456726074,0.9858532272325375,1.0,0.02040816326530612,0.039999999999999994,3.12499737739563,0.6289629936218262,0.9855585027998821,0.0,0.0,0.0,5.2623138427734375,0.36450815200805664,0.9840848806366048,0.3076923076923077,0.08163265306122448,0.12903225806451613
379,379,571,3224,0.9855158143659474,0.0,0.0,0.0,1.0609471797943115,0.5410945415496826,0.9858114099911321,1.0,0.02040816326530612,0.039999999999999994,3.927424430847168,0.5373828411102295,0.9855158143659474,0.0,0.0,0.0,13.163521766662598,0.03741312026977539,0.983742240614839,0.25,0.061224489795918366,0.09836065573770492
380,380,571,3234,0.9854728728135191,0.0,0.0,0.0,0.9675731658935547,0.5402336120605469,0.9857693447969167,1.0,0.02040816326530612,0.039999999999999994,5.476688385009766,0.534531831741333,0.9854728728135191,0.0,0.0,0.0,2.3530566692352295,0.14831829071044922,0.9831010969463386,0.21428571428571427,0.061224489795918366,0.09523809523809523
381,381,571,3244,0.9854296758846268,0.0,0.0,0.0,0.9766168594360352,0.5383620262145996,0.9857270294380018,1.0,0.02040816326530612,0.039999999999999994,5.42600154876709,0.539940357208252,0.9854296758846268,0.5,0.02040816326530612,0.039215686274509796,3.958275556564331,0.03764677047729492,0.9833482010110021,0.3157894736842105,0.12244897959183673,0.1764705882352941
382,382,571,3254,0.9853862212943633,0.0,0.0,0.0,0.9330501556396484,0.5413272380828857,0.9856844616761109,1.0,0.02040816326530612,0.039999999999999994,4.776957988739014,0.5318543910980225,0.9853862212943633,0.5,0.02040816326530612,0.039215686274509796,3.062056541442871,0.037586212158203125,0.9838950193856248,0.2727272727272727,0.061224489795918366,0.1
383,383,571,3264,0.9853425067304816,0.0,0.0,0.0,1.0150601863861084,0.5359103679656982,0.9856416392461861,1.0,0.02040816326530612,0.039999999999999994,3.073603391647339,0.529482364654541,0.9853425067304816,0.0,0.0,0.0,2.6729328632354736,0.03721952438354492,0.9832485791205504,0.26666666666666666,0.08163265306122448,0.125
384,384,571,3274,0.9852985298529853,0.0,0.0,0.0,0.9814460277557373,0.5330567359924316,0.9855985598559855,1.0,0.02040816326530612,0.039999999999999994,2.875521659851074,0.5311965942382812,0.9855985598559855,1.0,0.02040816326530612,0.039999999999999994,2.8652305603027344,0.03752541542053223,0.9837983798379838,0.3333333333333333,0.10204081632653061,0.15625
385,385,571,3284,0.9852542882937105,0.0,0.0,0.0,1.0400962829589844,0.5355145931243896,0.9855552211856756,1.0,0.02040816326530612,0.039999999999999994,6.516314506530762,0.527606725692749,0.9852542882937105,0.0,0.0,0.0,2.296145439147949,0.0371556282043457,0.9840505567258502,0.35714285714285715,0.10204081632653061,0.15873015873015872
386,386,571,3294,0.985209779655901,0.0,0.0,0.0,0.9760186672210693,0.5347931385040283,0.9855116208874132,1.0,0.02040816326530612,0.039999999999999994,3.108989953994751,0.5260941982269287,0.985209779655901,0.5,0.02040816326530612,0.039215686274509796,27.615073204040527,0.03726458549499512,0.9837005734983398,0.3684210526315789,0.14285714285714285,0.20588235294117646
387,387,571,3304,0.9851650015137754,0.0,0.0,0.0,1.0418601036071777,0.5308659076690674,0.9854677565849228,1.0,0.02040816326530612,0.039999999999999994,3.155787467956543,0.5250976085662842,0.9851650015137754,0.0,0.0,0.0,2.365784168243408,0.35010504722595215,0.9842567363003331,0.38461538461538464,0.10204081632653061,0.16129032258064516
388,388,571,3314,0.9851199514120862,0.0,0.0,0.0,1.0511260032653809,0.5260539054870605,0.9854236258730641,1.0,0.02040816326530612,0.039999999999999994,4.977822303771973,0.521514892578125,0.9851199514120862,0.0,0.0,0.0,2.5615007877349854,0.036913156509399414,0.9823868812632858,0.30434782608695654,0.14285714285714285,0.19444444444444445
389,389,571,3324,0.9850746268656716,0.0,0.0,0.0,1.0404157638549805,0.52756667137146,0.9853792263173926,1.0,0.02040816326530612,0.039999999999999994,3.2681338787078857,0.518172025680542,0.9850746268656716,0.0,0.0,0.0,4.386932611465454,0.0369565486907959,0.9817240328967408,0.2962962962962963,0.16326530612244897,0.21052631578947367
390,390,571,3334,0.9850290253589978,0.0,0.0,0.0,1.0380964279174805,0.5215926170349121,0.9853345554537122,1.0,0.02040816326530612,0.039999999999999994,3.2664377689361572,0.5208163261413574,0.9850290253589978,0.0,0.0,0.0,2.654827356338501,0.03713274002075195,0.9828903146959975,0.23076923076923078,0.061224489795918366,0.0967741935483871
391,391,571,3344,0.9849831443456941,0.0,0.0,0.0,1.4669504165649414,0.5198404788970947,0.9852896107876188,1.0,0.02040816326530612,0.039999999999999994,7.221126079559326,0.5175437927246094,0.9849831443456941,0.0,0.0,0.0,5.535221099853516,0.03659415245056152,0.9828378792522219,0.3157894736842105,0.12244897959183673,0.1764705882352941
392,392,571,3354,0.9849369812480787,0.0,0.0,0.0,0.9626259803771973,0.5201764106750488,0.9852443897940363,1.0,0.02040816326530612,0.039999999999999994,3.4730043411254883,0.5153577327728271,0.9849369812480787,0.5,0.02040816326530612,0.039215686274509796,6.194138526916504,0.036414384841918945,0.9846295727021211,0.42857142857142855,0.061224489795918366,0.10714285714285714
393,393,571,3364,0.9848905334566759,0.0,0.0,0.0,1.0255632400512695,0.5182044506072998,0.9851988899167438,1.0,0.02040816326530612,0.039999999999999994,4.444250583648682,0.5131385326385498,0.9848905334566759,0.0,0.0,0.0,2.597069025039673,0.035994768142700195,0.9830403946962689,0.25,0.061224489795918366,0.09836065573770492
394,394,571,3374,0.9848437983297247,0.0,0.0,0.0,1.0209825038909912,0.5125365257263184,0.9851531085678936,1.0,0.02040816326530612,0.039999999999999994,3.307069778442383,0.5103542804718018,0.9851531085678936,1.0,0.02040816326530612,0.039999999999999994,3.3240954875946045,0.036986589431762695,0.9839158676152181,0.38461538461538464,0.10204081632653061,0.16129032258064516
395,395,571,3384,0.9847967731926777,0.0,0.0,0.0,1.0464012622833252,0.5130965709686279,0.985107043127521,1.0,0.02040816326530612,0.039999999999999994,4.4500696659088135,0.5081019401550293,0.9847967731926777,0.0,0.0,0.0,2.4817683696746826,0.035719871520996094,0.9835556934533044,0.3333333333333333,0.08163265306122448,0.13114754098360654
396,396,571,3394,0.9847494553376906,0.0,0.0,0.0,1.127431869506836,0.790419340133667,0.9850606909430439,1.0,0.02040816326530612,0.039999999999999994,2.7313363552093506,0.626197338104248,0.9847494553376906,0.0,0.0,0.0,2.1221582889556885,0.04774355888366699,0.9785247432306255,0.1875,0.12244897959183673,0.1481481481481481
397,397,571,3404,0.9847018420231033,0.0,0.0,0.0,1.0580668449401855,0.5089147090911865,0.9850140493287542,1.0,0.02040816326530612,0.039999999999999994,5.757131576538086,0.5035486221313477,0.9847018420231033,0.0,0.0,0.0,2.390470504760742,0.035593509674072266,0.9784576959100842,0.25,0.20408163265306123,0.2247191011235955
398,398,571,3414,0.9846539304729095,0.0,0.0,0.0,1.0014622211456299,0.5068278312683105,0.9849671155652991,1.0,0.02040816326530612,0.039999999999999994,4.328597068786621,0.504300594329834,0.9846539304729095,0.5,0.02040816326530612,0.039215686274509796,2.475738525390625,0.03586006164550781,0.983401190103351,0.4,0.16326530612244897,0.23188405797101447
399,399,571,3424,0.9846057178762174,0.0,0.0,0.0,1.043398141860962,0.5078990459442139,0.9849198868991518,1.0,0.02040816326530612,0.039999999999999994,3.6410579681396484,0.5002570152282715,0.9846057178762174,0.0,0.0,0.0,8.80544114112854,0.035338640213012695,0.9824065347156771,0.26666666666666666,0.08163265306122448,0.125
400,400,571,3434,0.9845572013867003,0.0,0.0,0.0,1.1204195022583008,0.5106685161590576,0.9848723605420737,1.0,0.02040816326530612,0.039999999999999994,3.6480298042297363,0.4996836185455322,0.9845572013867003,0.0,0.0,0.0,14.65405011177063,0.037539005279541016,0.9826662464544595,0.25,0.061224489795918366,0.09836065573770492
401,401,571,3444,0.9845083781220361,0.0,0.0,0.0,1.0820271968841553,0.5015895366668701,0.9848245336705659,1.0,0.02040816326530612,0.039999999999999994,5.168306112289429,0.5071454048156738,0.9845083781220361,0.0,0.0,0.0,3.2969143390655518,0.16845130920410156,0.9832437559279166,0.3,0.061224489795918366,0.10169491525423728
402,402,571,3454,0.9844592451633365,0.0,0.0,0.0,1.1118791103363037,0.5015223026275635,0.9847764034253093,1.0,0.02040816326530612,0.039999999999999994,3.263500452041626,0.502892017364502,0.9844592451633365,0.0,0.0,0.0,2.940495491027832,0.03518104553222656,0.9831906121154456,0.3333333333333333,0.08163265306122448,0.13114754098360654
403,403,571,3464,0.9844097995545658,0.0,0.0,0.0,1.0961787700653076,0.49892687797546387,0.9847279669105949,1.0,0.02040816326530612,0.039999999999999994,3.5742037296295166,0.5007569789886475,0.9840916321985365,0.0,0.0,0.0,5.714498043060303,0.035185813903808594,0.9837734648425072,0.4166666666666667,0.10204081632653061,0.16393442622950824
404,404,571,3474,0.984360038301947,0.0,0.0,0.0,1.0685818195343018,0.501835823059082,0.9846792211937441,1.0,0.02040816326530612,0.039999999999999994,3.6076221466064453,0.497267484664917,0.984360038301947,0.0,0.0,0.0,3.327625274658203,0.034806251525878906,0.981487392275774,0.2,0.061224489795918366,0.09375
405,405,571,3484,0.984309958373359,0.0,0.0,0.0,1.0165231227874756,0.4955775737762451,0.9846301633045149,1.0,0.02040816326530612,0.039999999999999994,5.031959533691406,0.4930531978607178,0.9846301633045149,1.0,0.02040816326530612,0.039999999999999994,2.40346622467041,0.03508591651916504,0.983669548511047,0.4166666666666667,0.10204081632653061,0.16393442622950824
406,406,571,3494,0.9842595566977193,0.0,0.0,0.0,1.3104712963104248,0.49208950996398926,0.9845807902345005,1.0,0.02040816326530612,0.039999999999999994,4.28633451461792,0.48911142349243164,0.9842595566977193,0.5,0.02040816326530612,0.039215686274509796,3.0726418495178223,0.035042524337768555,0.9813684548666881,0.30434782608695654,0.14285714285714285,0.19444444444444445
407,407,571,3504,0.9842088301643571,0.0,0.0,0.0,1.0480663776397705,0.49345946311950684,0.984531098936513,1.0,0.02040816326530612,0.039999999999999994,6.876605749130249,0.4919769763946533,0.9842088301643571,0.0,0.0,0.0,4.230554819107056,0.03504633903503418,0.9822752175314212,0.2857142857142857,0.08163265306122448,0.12698412698412698
408,408,571,3514,0.984157775622373,0.0,0.0,0.0,1.1155669689178467,0.49091339111328125,0.9844810863239574,1.0,0.02040816326530612,0.039999999999999994,4.542281627655029,0.4916691780090332,0.9835111542192047,0.0,0.0,0.0,3.0136876106262207,0.03499865531921387,0.9825412221144519,0.3076923076923077,0.08163265306122448,0.12903225806451613
409,409,571,3524,0.984106389879987,0.0,0.0,0.0,1.0387544631958008,0.4883103370666504,0.9844307492701914,1.0,0.02040816326530612,0.039999999999999994,3.9530911445617676,0.48957109451293945,0.984106389879987,0.0,0.0,0.0,3.020308256149292,0.03450131416320801,0.983133311709374,0.36363636363636365,0.08163265306122448,0.13333333333333333
410,410,571,3534,0.9840546697038725,0.0,0.0,0.0,1.0676054954528809,0.494492769241333,0.9843800846078751,1.0,0.02040816326530612,0.039999999999999994,3.2196743488311768,0.4859435558319092,0.9843800846078751,1.0,0.02040816326530612,0.039999999999999994,3.0460522174835205,0.034661293029785156,0.9834038398958672,0.4166666666666667,0.10204081632653061,0.16393442622950824
411,411,571,3544,0.9840026118184786,0.0,0.0,0.0,1.0164647102355957,0.4869704246520996,0.9843290891283056,1.0,0.02040816326530612,0.039999999999999994,5.538117170333862,0.4846787452697754,0.9840026118184786,0.0,0.0,0.0,3.026287317276001,0.03458118438720703,0.9826967025791707,0.3333333333333333,0.08163265306122448,0.13114754098360654
412,412,571,3554,0.983950212905339,0.0,0.0,0.0,1.0324962139129639,0.48778319358825684,0.9842777595807403,1.0,0.02040816326530612,0.039999999999999994,6.976775884628296,0.48225951194763184,0.9842777595807403,1.0,0.02040816326530612,0.039999999999999994,2.378671646118164,0.03536200523376465,0.9829675728791353,0.3333333333333333,0.061224489795918366,0.10344827586206896
413,413,571,3564,0.9838974696023661,0.0,0.0,0.0,1.0673909187316895,0.4850285053253174,0.9842260926717056,1.0,0.02040816326530612,0.039999999999999994,3.3556113243103027,0.48492860794067383,0.9835688465330266,0.3333333333333333,0.02040816326530612,0.03846153846153846,3.306842565536499,0.03706502914428711,0.9812684850476503,0.3,0.12244897959183673,0.17391304347826086
414,414,571,3574,0.9838443785031322,0.0,0.0,0.0,1.0386879444122314,0.48481178283691406,0.9841740850642928,1.0,0.02040816326530612,0.039999999999999994,3.8874425888061523,0.47868990898132324,0.9838443785031322,0.0,0.0,0.0,4.438247203826904,0.034134864807128906,0.9825255522584899,0.3333333333333333,0.08163265306122448,0.13114754098360654
415,415,571,3584,0.9837909361561363,0.0,0.0,0.0,1.0335066318511963,0.4827399253845215,0.9841217333774396,1.0,0.02040816326530612,0.039999999999999994,5.201114177703857,0.4771432876586914,0.9837909361561363,0.0,0.0,0.0,3.2349956035614014,0.033646345138549805,0.9821369500496195,0.2727272727272727,0.061224489795918366,0.1
416,416,571,3594,0.9837371390640558,0.0,0.0,0.0,1.0726420879364014,0.4775400161743164,0.9840690341851974,1.0,0.02040816326530612,0.039999999999999994,3.8431899547576904,0.4780559539794922,0.9837371390640558,0.0,0.0,0.0,5.355711221694946,0.03371572494506836,0.9820776634583471,0.3076923076923077,0.08163265306122448,0.12903225806451613
417,417,571,3604,0.9836829836829837,0.0,0.0,0.0,1.051466941833496,0.47507429122924805,0.984015984015984,1.0,0.02040816326530612,0.039999999999999994,6.94402003288269,0.4798135757446289,0.9836829836829837,0.0,0.0,0.0,2.7542943954467773,0.03386974334716797,0.9826839826839827,0.3333333333333333,0.061224489795918366,0.10344827586206896
418,418,571,3614,0.9836284664216505,0.0,0.0,0.0,1.2818984985351562,0.790123462677002,0.983962579351821,1.0,0.02040816326530612,0.039999999999999994,3.8735570907592773,0.4740891456604004,0.983962579351821,0.6666666666666666,0.04081632653061224,0.07692307692307691,5.314094305038452,0.033432960510253906,0.9822920147009689,0.3,0.061224489795918366,0.10169491525423728
419,419,571,3624,0.9835735836406302,0.0,0.0,0.0,1.1104423999786377,0.4868583679199219,0.9839088166275561,1.0,0.02040816326530612,0.039999999999999994,3.6853458881378174,0.4734642505645752,0.9835735836406302,0.0,0.0,0.0,2.5799167156219482,0.033606767654418945,0.9822326516929266,0.3,0.061224489795918366,0.10169491525423728
420,420,571,3634,0.9835183316515305,0.0,0.0,0.0,1.1017200946807861,0.47522974014282227,0.9838546922300706,1.0,0.02040816326530612,0.039999999999999994,4.369927883148193,0.46909594535827637,0.9835183316515305,0.0,0.0,0.0,4.932716131210327,0.03301429748535156,0.9815001681802893,0.35,0.14285714285714285,0.20289855072463767
421,421,571,3644,0.9834627067161661,0.0,0.0,0.0,1.0260813236236572,0.46903133392333984,0.9838002024974688,1.0,0.02040816326530612,0.039999999999999994,6.136690616607666,0.4679872989654541,0.9838002024974688,1.0,0.02040816326530612,0.039999999999999994,2.7701194286346436,0.033040761947631836,0.9824502193722578,0.3333333333333333,0.061224489795918366,0.10344827586206896
422,422,571,3654,0.9834067050457163,0.0,0.0,0.0,1.0630836486816406,0.46998095512390137,0.9837453437182526,1.0,0.02040816326530612,0.039999999999999994,4.671105861663818,0.46714329719543457,0.9837453437182526,1.0,0.02040816326530612,0.039999999999999994,16.279038667678833,0.033080339431762695,0.9813748730104978,0.3333333333333333,0.12244897959183673,0.17910447761194032
423,423,571,3664,0.9833503227998641,0.0,0.0,0.0,1.1384899616241455,0.46778392791748047,0.9836901121304791,1.0,0.02040816326530612,0.039999999999999994,3.4534480571746826,0.4635343551635742,0.9833503227998641,0.0,0.0,0.0,2.4525091648101807,0.16991949081420898,0.981651376146789,0.2727272727272727,0.061224489795918366,0.1
424,424,571,3674,0.9832935560859188,0.0,0.0,0.0,1.1045732498168945,0.4679710865020752,0.9836345039209001,1.0,0.02040816326530612,0.039999999999999994,4.176426649093628,0.4636406898498535,0.9832935560859188,0.0,0.0,0.0,3.5603904724121094,0.03280377388000488,0.9815888169110126,0.3684210526315789,0.14285714285714285,0.20588235294117646
425,425,571,3684,0.98323640095792,0.0,0.0,0.0,1.1497528553009033,0.46591758728027344,0.9835785152240848,1.0,0.02040816326530612,0.039999999999999994,5.835894584655762,0.46533751487731934,0.98323640095792,0.0,0.0,0.0,2.883847713470459,0.03278183937072754,0.9825521724255901,0.375,0.061224489795918366,0.10526315789473682
426,426,571,3694,0.9831788534157226,0.0,0.0,0.0,1.1816904544830322,0.461944580078125,0.9835221421215242,1.0,0.02040816326530612,0.039999999999999994,6.40545129776001,0.46375489234924316,0.9831788534157226,0.0,0.0,0.0,2.663684844970703,0.03247785568237305,0.9814624098867147,0.3333333333333333,0.10204081632653061,0.15625
427,427,571,3704,0.9831209094040647,0.0,0.0,0.0,1.1854362487792969,0.4600081443786621,0.9834653806407165,1.0,0.02040816326530612,0.039999999999999994,3.4131908416748047,0.4588637351989746,0.982776438167413,0.0,0.0,0.0,2.5990822315216064,0.03208494186401367,0.9807096107475026,0.3333333333333333,0.14285714285714285,0.2
428,428,571,3714,0.9830625648116142,0.0,0.0,0.0,1.1898014545440674,0.4569108486175537,0.9834082267542343,1.0,0.02040816326530612,0.039999999999999994,4.976433515548706,0.4584841728210449,0.9830625648116142,0.0,0.0,0.0,2.806262969970703,0.03253817558288574,0.9802972692706533,0.3,0.12244897959183673,0.17391304347826086
429,429,571,3724,0.9830038154699965,0.0,0.0,0.0,1.2613375186920166,0.45812106132507324,0.9833506763787722,1.0,0.02040816326530612,0.039999999999999994,8.401312351226807,0.45372915267944336,0.9830038154699965,0.0,0.0,0.0,37.760026931762695,0.032499074935913086,0.9805757891085675,0.3157894736842105,0.12244897959183673,0.1764705882352941
430,430,571,3734,0.982944657152802,0.0,0.0,0.0,1.2771499156951904,0.45861196517944336,0.9832927253741733,1.0,0.02040816326530612,0.039999999999999994,4.909496545791626,0.4552309513092041,0.982944657152802,0.5,0.02040816326530612,0.039215686274509796,3.650409460067749,0.41616034507751465,0.9808562478245736,0.35,0.14285714285714285,0.20289855072463767
431,431,571,3744,0.9828850855745721,0.0,0.0,0.0,1.1658661365509033,0.4551126956939697,0.983234369542438,1.0,0.02040816326530612,0.039999999999999994,3.9544975757598877,0.4534130096435547,0.983234369542438,0.6666666666666666,0.04081632653061224,0.07692307692307691,3.532093048095703,0.031740665435791016,0.9825358016067063,0.4444444444444444,0.08163265306122448,0.13793103448275862
432,432,571,3754,0.9828250963897651,0.0,0.0,0.0,1.1241512298583984,0.4520688056945801,0.9831756046267087,1.0,0.02040816326530612,0.039999999999999994,3.910266637802124,0.44836950302124023,0.9828250963897651,0.0,0.0,0.0,3.9873998165130615,0.031717777252197266,0.9810725552050473,0.3076923076923077,0.08163265306122448,0.12903225806451613
433,433,571,3764,0.9827646851916989,0.0,0.0,0.0,1.0914113521575928,0.4561004638671875,0.9831164263102357,1.0,0.02040816326530612,0.039999999999999994,3.538398027420044,0.44738078117370605,0.9827646851916989,0.0,0.0,0.0,2.1352427005767822,0.03453636169433594,0.9817094618360886,0.36363636363636365,0.08163265306122448,0.13333333333333333
434,434,571,3774,0.9827038475114719,0.0,0.0,0.0,1.2042152881622314,0.4517800807952881,0.9830568302153194,1.0,0.02040816326530612,0.039999999999999994,3.6923134326934814,0.44683146476745605,0.9827038475114719,0.0,0.0,0.0,2.201552629470825,0.031449317932128906,0.9784680550653018,0.3,0.1836734693877551,0.22784810126582278
435,435,571,3784,0.9826425788168615,0.0,0.0,0.0,1.0590908527374268,0.45049333572387695,0.9829968119022316,1.0,0.02040816326530612,0.039999999999999994,6.701944828033447,0.44580078125,0.9826425788168615,0.0,0.0,0.0,12.372344255447388,0.031667232513427734,0.9773290825363089,0.2222222222222222,0.12244897959183673,0.15789473684210525
436,436,571,3794,0.982580874511198,0.0,0.0,0.0,1.1728813648223877,0.44655871391296387,0.9829363668681124,1.0,0.02040816326530612,0.039999999999999994,3.7321038246154785,0.4431488513946533,0.9829363668681124,0.6666666666666666,0.04081632653061224,0.07692307692307691,2.308551788330078,0.06032299995422363,0.9811589050835408,0.3,0.061224489795918366,0.10169491525423728
437,437,571,3804,0.9825187299322155,0.0,0.0,0.0,1.1881122589111328,0.4306631088256836,0.9828754905458438,1.0,0.02040816326530612,0.039999999999999994,3.72363018989563,0.43816518783569336,0.9825187299322155,0.0,0.0,0.0,3.9897217750549316,0.03153371810913086,0.9807349268640742,0.3684210526315789,0.14285714285714285,0.20588235294117646
438,438,571,3814,0.9824561403508771,0.0,0.0,0.0,1.1270809173583984,0.42914509773254395,0.9828141783029001,1.0,0.02040816326530612,0.039999999999999994,6.442808389663696,0.4375019073486328,0.9824561403508771,0.0,0.0,0.0,4.269526720046997,0.03097844123840332,0.9820981023988543,0.4444444444444444,0.08163265306122448,0.13793103448275862
439,439,571,3824,0.9823931009701761,0.0,0.0,0.0,1.1335651874542236,0.4304778575897217,0.9827524254401725,1.0,0.02040816326530612,0.039999999999999994,9.15702223777771,0.43599987030029297,0.9823931009701761,0.5,0.02040816326530612,0.039215686274509796,2.4481465816497803,0.031095504760742188,0.9816744520301832,0.375,0.061224489795918366,0.10526315789473682
440,440,571,3834,0.9823296069239091,0.0,0.0,0.0,1.1604053974151611,0.42591190338134766,0.9826902271907682,1.0,0.02040816326530612,0.039999999999999994,3.4939982891082764,0.43685340881347656,0.9823296069239091,0.5,0.02040816326530612,0.039215686274509796,4.299579381942749,0.03139948844909668,0.9812477461233321,0.4,0.12244897959183673,0.1875
441,441,571,3844,0.9822656532754253,0.0,0.0,0.0,1.1329057216644287,0.42479968070983887,0.9826275787187839,1.0,0.02040816326530612,0.039999999999999994,6.498666286468506,0.43065619468688965,0.9822656532754253,0.0,0.0,0.0,2.4984092712402344,0.030650854110717773,0.9811798769453492,0.3333333333333333,0.061224489795918366,0.10344827586206896
442,442,571,3854,0.9822012350163458,0.0,0.0,0.0,1.1473441123962402,0.42644476890563965,0.982564475118053,1.0,0.02040816326530612,0.039999999999999994,4.313290119171143,0.4293229579925537,0.9822012350163458,0.5,0.02040816326530612,0.039215686274509796,10.532944679260254,0.03083014488220215,0.9811115147112242,0.4,0.12244897959183673,0.1875
