1284609975	0.746	0.901	0.910
1288544814	0.791	0.969	0.796
1288799206	0.638	1.000	0.918
1289860089	0.629	0.961	0.966
1288467040	0.628	0.963	0.965
1290171286	0.807	0.968	0.780
1287596796	0.599	0.996	0.961
1284602581	0.587	0.976	0.993
1288862150	0.556	1.000	1.000
1288754480	0.655	0.953	0.948
1284571892	0.607	0.965	0.984
1287218663	0.646	0.966	0.943
1291465767	0.710	0.993	0.853
1287345002	0.569	0.990	0.996
1291497343	0.754	0.892	0.909
1270511073	0.760	0.917	0.878
1291478283	0.668	0.975	0.911
1289158490	0.671	0.909	0.974
1288664177	0.619	0.949	0.986
1270409381	0.575	0.995	0.984
1313864002	0.857	0.962	0.735
1270685610	0.977	0.880	0.697
1313979539	0.790	0.981	0.783
1288441107	0.658	0.957	0.939
1291271424	0.701	1.000	0.853
1325833091	0.883	0.981	0.689
1289221226	0.612	0.997	0.945
1284700857	0.571	0.982	1.000
1287485678	0.661	0.934	0.958
1270390645	0.715	0.963	0.874
1291525567	0.790	0.829	0.934
1412092354	0.819	0.885	0.847
1313884398	0.756	0.901	0.894
1291415479	0.637	0.921	0.993
1289211654	0.725	0.980	0.846
1325827122	0.744	0.849	0.958
1288042958	0.747	0.964	0.840
1325898725	0.716	0.988	0.846
1313857124	0.793	0.863	0.894
1288429441	0.831	0.818	0.901
1287222447	0.561	1.000	0.989
1288797383	0.556	1.000	0.994
1287389537	0.594	0.993	0.963
1288682204	0.555	1.000	0.995
1325885319	0.620	1.000	0.929
1325783594	0.753	0.992	0.804
1325822341	0.594	1.000	0.956
1313839420	0.714	0.989	0.846
1282935737	0.653	0.926	0.969
1291495644	0.790	1.000	0.759
1289191935	0.761	0.966	0.822
1323567342	0.651	0.941	0.956
1323610298	0.881	0.678	0.989
1325757207	0.582	1.000	0.967
1289183314	0.680	0.989	0.880
1291468707	0.669	0.893	0.986
1291366684	0.655	0.991	0.902
1288437081	0.685	0.960	0.903
1287435092	0.592	0.985	0.971
1288860168	0.602	0.997	0.949
1313795818	0.624	0.997	0.927
1323620196	0.825	0.973	0.750
1287782877	0.653	0.980	0.915
1351129614	0.697	0.970	0.881
1288712907	0.898	0.687	0.963
1412097891	0.599	0.974	0.975
1288765262	0.744	0.922	0.882
1325900724	0.848	0.986	0.714
1289446225	0.699	0.932	0.917
1288869695	0.701	0.859	0.987
1314013194	0.933	0.936	0.678
1289470718	0.685	0.965	0.896
1289212393	0.581	1.000	0.965
1325822310	0.653	0.954	0.940
1287509662	0.592	0.991	0.963
1325844445	0.639	0.972	0.936
1287160135	0.677	0.903	0.966
1288043364	0.550	0.996	1.000
1289213406	0.555	1.000	0.992
1270789522	0.668	0.898	0.980
1316313262	0.746	0.940	0.859
1284593261	0.638	1.000	0.908
1291482390	0.608	0.959	0.979
1289177543	0.794	0.991	0.760
1313783574	0.773	0.782	0.990
1313843923	0.798	0.978	0.769
1288893265	0.676	0.893	0.976
1287628225	0.725	0.985	0.835
1287246006	0.738	0.962	0.845
1291761284	0.568	1.000	0.977
1289219526	0.639	0.990	0.916
1270283757	0.614	1.000	0.930
1289446313	0.627	0.924	0.992
1291367908	0.994	0.943	0.607
1323393999	0.606	0.975	0.962
1287285901	0.694	0.905	0.945
1325782333	0.599	0.974	0.971
1323412892	0.673	0.970	0.900
1323438549	0.543	1.000	1.000
1287267684	0.904	0.949	0.690
1325813217	0.723	0.849	0.971
1289493131	0.791	0.989	0.763
1313935037	0.593	1.000	0.950
1291437153	0.587	1.000	0.956
1289207097	0.652	0.975	0.916
1325863589	0.682	0.900	0.960
1288854987	0.623	0.977	0.943
1323394025	0.807	0.780	0.955
1288372716	0.583	0.989	0.970
1291482614	0.648	1.000	0.894
1270413599	0.561	0.996	0.985
1287237912	0.598	0.977	0.966
1313882419	0.585	1.000	0.957
1288850417	0.841	0.917	0.784
1287257021	0.806	0.753	0.983
1270488397	0.676	0.892	0.973
1288741660	0.925	0.951	0.666
1287564459	0.647	0.977	0.917
1323630056	0.905	0.871	0.764
1289837433	0.691	0.891	0.958
1287826530	0.627	0.988	0.926
1291560010	0.686	0.992	0.862
1287462544	0.575	0.994	0.972
1270006072	0.650	0.924	0.966
1287433447	0.712	0.955	0.874
1313792016	0.661	0.925	0.954
1400676362	0.743	0.931	0.866
1325798499	0.614	0.980	0.946
1313863952	0.588	0.986	0.965
1287278635	0.575	0.964	1.000
1323634003	0.603	0.969	0.967
1289211079	0.608	0.952	0.980
1282697667	0.618	0.992	0.930
1284946787	0.645	0.982	0.912
1289083832	0.550	0.990	1.000
1288388782	0.649	0.916	0.974
1323438881	0.597	0.956	0.986
1323612173	0.606	0.969	0.964
1283091010	0.695	0.949	0.894
1291299445	0.837	0.817	0.884
1287182273	0.703	0.946	0.889
1288516535	0.558	0.985	0.994
1287153350	0.672	0.905	0.961
1325668468	0.822	0.744	0.973
1270477664	0.769	0.796	0.974
1289162334	0.578	0.997	0.963
1270551306	0.677	0.907	0.953
1291503523	0.624	0.986	0.927
1291422632	0.616	0.963	0.959
1287240324	0.951	0.954	0.633
1289191084	0.654	0.923	0.960
1323654777	0.721	0.876	0.941
1284689564	0.841	0.990	0.706
1287584680	0.845	0.865	0.827
1288787951	0.559	0.993	0.984
1325745440	0.624	0.995	0.917
1284984619	0.736	0.966	0.835
1325718846	0.627	0.962	0.948
1325682121	0.786	0.964	0.786
1288554451	0.696	0.951	0.889
1282666483	0.658	0.995	0.883
1313853312	0.729	0.886	0.922
1290028633	0.721	0.952	0.863
1287449352	0.577	1.000	0.959
1313760940	0.762	0.918	0.855
1287589304	0.866	0.834	0.836
1287443363	0.621	0.995	0.920
1288407688	0.919	0.788	0.829
1282677943	0.618	0.995	0.924
1270827467	0.626	0.990	0.920
1284678974	0.541	1.000	0.995
1288442744	0.805	0.982	0.749
1270822245	0.786	0.874	0.876
1287254153	0.787	0.933	0.815
1282709436	0.617	0.987	0.930
1314034785	0.554	0.993	0.988
1282749134	0.831	0.871	0.832
